Protein.Group,Aug_F01_1,Aug_F02_1,Aug_F03_1,Aug_F04_1,Aug_F05_1,Aug_F06_1,Aug_F07_1,Aug_F08_1,Aug_F09_1,Aug_F10_1,Aug_F11_1,Aug_F01_2,Aug_F02_2,Aug_F03_2,Aug_F04_2,Aug_F05_2,Aug_F06_2,Aug_F07_2,Aug_F08_2,Aug_F09_2,Aug_F10_2,Aug_F11_2,Aug_F01_3,Aug_F02_3,Aug_F03_3,Aug_F04_3,Aug_F05_3,Aug_F06_3,Aug_F07_3,Aug_F08_3,Aug_F09_3,Aug_F10_3,Aug_F11_3,Sep_F01_1,Sep_F02_1,Sep_F03_1,Sep_F04_1,Sep_F05_1,Sep_F06_1,Sep_F07_1,Sep_F08_1,Sep_F09_1,Sep_F10_1,Sep_F11_1,Sep_F01_2,Sep_F02_2,Sep_F03_2,Sep_F04_2,Sep_F05_2,Sep_F06_2,Sep_F07_2,Sep_F08_2,Sep_F09_2,Sep_F10_2,Sep_F11_2,Sep_F01_3,Sep_F02_3,Sep_F03_3,Sep_F04_3,Sep_F05_3,Sep_F06_3,Sep_F07_3,Sep_F08_3,Sep_F09_3,Sep_F10_3,Sep_F11_3
Q8BYL4,0.114184448,0.111180126,0.114453206,0.091333892,0.073074782,0.064619839,0.059876971,0.077949291,0.124359751,0.124833615,0.044134079,0.121518314,0.101509657,0.115440401,0.073065699,0.075983159,0.067470217,0.064506107,0.065750743,0.125774446,0.141887214,0.047094045,0.117650232,0.113333309,0.094065864,0.079542124,0.077073438,0.058271287,0.064927132,0.090683022,0.116689659,0.13009069,0.057673245,0.155379393,0.141703912,0.099844835,0.069807098,0.048255663,0.061898546,0.053598766,0.064689146,0.061519547,0.170922151,0.072380943,0.145953456,0.14694043,0.107970668,0.084270946,0.086569193,0.026097065,0.070563544,0.067007651,0.142375156,0.064515861,0.057736031,0.156915825,0.127634362,0.110726372,0.028678332,0.056977674,0.052569943,0.049322204,0.066257525,0.128399284,0.154296263,0.068222215
Q8BYM8,0.048162246,0.056110249,0.052922052,0.057610194,0.094556323,0.106383006,0.117864387,0.082058665,0.07836671,0.102211404,0.203754765,0.045718549,0.058669913,0.061748201,0.096729908,0.092401297,0.098006917,0.128904614,0.101688648,0.057591045,0.08063465,0.177906257,0.047268452,0.05705645,0.068290745,0.075792288,0.079034419,0.09770065,0.114179641,0.081145268,0.07886304,0.109202493,0.191466554,0.051050556,0.056052226,0.045601078,0.07441799,0.084173245,0.114291162,0.107482091,0.109012151,0.060709561,0.126591119,0.17061882,0.031694723,0.046998758,0.048239274,0.066326862,0.061797592,0.118153566,0.135872224,0.103539026,0.073502666,0.093031369,0.220843941,0.049671964,0.064275301,0.048074703,0.053119485,0.047820083,0.092660326,0.103448958,0.10014467,0.082333602,0.166453453,0.191997455
Q8BYU6,0.073909057,0.081135882,0.069394084,0.112930035,0.132334651,0.155791121,0.152051495,0.173857025,0.012993824,0.014754001,0.020848824,0.096672377,0.068811667,0.124591739,0.117881515,0.238747995,0.124201083,0.070681125,0.104216316,0.015769523,0.015421492,0.023005167,0.048279517,0.071908584,0.077749854,0.121490909,0.235088489,0.151188371,0.131707238,0.114426605,0.014103759,0.015421385,0.018635288,0.089884846,0.130060739,0.166297333,0.144466656,0.217168834,0.030817096,0.01580847,0.117876388,0.066337864,0.013513021,0.007768753,0.103446128,0.115082594,0.072831523,0.119880873,0.140382298,0.100907144,0.019613912,0.214398639,0.024900738,0.064440085,0.024116065,0.051230182,0.085179002,0.142826776,0.136926607,0.146009414,0.102385301,0.01289847,0.287530561,0.017570003,0.007428073,0.010015612
Q8BYW1,0.105088723,0.113050002,0.137992571,0.129831603,0.048180573,0.077567321,0.084580728,0.094196854,0.086335017,0.074043781,0.049132827,0.129464311,0.069499372,0.160303408,0.148995418,0.074091176,0.096801185,0.04487979,0.035635786,0.086140677,0.074540932,0.079647943,0.114967199,0.109577194,0.151024889,0.099320862,0.073122333,0.135925414,0.065520942,0.094826965,0.047277296,0.063141174,0.045295732,0.036850002,0.042187253,0.01465989,0.056301689,0.011201794,0.008582085,0.118635422,0.05298062,0.628256851,0.015928738,0.014415656,0.071871629,0.058335169,0.044609458,0.05986836,0.020431918,0.011995491,0.090845554,0.054047658,0.506094017,0.062417206,0.019483539,0.062976555,0.114630139,0.069126906,0.040264159,0.022814607,0.020246626,0.174874663,0.107724201,0.34310466,0.025317266,0.018920218
Q8BYW9,0.03689551,0.113858615,0.128634284,0.030649075,0.077231385,0.059455927,0.079121329,0.093275708,0.067246672,0.036530484,0.277101012,0.048327954,0.163383325,0.077805148,0.098073991,0.099917849,0.113276527,0.089698287,0.095203692,0.026864334,0.038424197,0.149024697,0.03953714,0.124271834,0.10128563,0.06568442,0.075544496,0.102041353,0.171367934,0.113756842,0.028445675,0.039552452,0.138512222,0.046535389,0.031263823,0.042048141,0.132175067,0.164430568,0.019957321,0.080270346,0.067859701,0.216561371,0.054890672,0.144007602,0.018373486,0.033271721,0.024679543,0.121401336,0.13930009,0.172133753,0.09698959,0.166833364,0.036069683,0.099675575,0.091271857,0.05946965,0.064286708,0.053003039,0.085960825,0.122410491,0.134575405,0.130032616,0.146164727,0.07145516,0.054939575,0.077701806
Q8BYZ1,0.069149111,0.062665564,0.080331906,0.085233941,0.083638336,0.169082944,0.064391653,0.00746085,0.103060519,0.010835936,0.26414924,0.150161673,0.065468758,0.024218734,0.023947914,0.230973277,0.224095273,0.06398888,0.008256908,0.04213348,0.079188268,0.087566835,0.107496549,0.149556158,0.062362396,0.084182135,0.090349392,0.041878766,0.062584485,0.008325289,0.109179223,0.033883989,0.250201618,0.075112806,0.073646246,0.033195496,0.12768341,0.188964945,0.103131494,0.19647174,0.088375371,0.07488512,0.02056124,0.017972133,0.034988151,0.079294057,0.064435616,0.11173813,0.305508947,0.122742682,0.130432814,0.099073313,0.01453994,0.031164587,0.006081763,0.08498474,0.179762848,0.087758025,0.051522315,0.027595833,0.190031293,0.201568929,0.1256909,0.025371541,0.008563787,0.01714979
Q8BZ00,0.053352619,0.098946088,0.041925464,0.056843962,0.210428971,0.161125226,0.066035001,0.090550803,0.065766479,0.013076313,0.141949074,0.07157297,0.146458413,0.05080173,0.057518148,0.19474372,0.049220145,0.06150961,0.134395139,0.071736755,0.018816436,0.143226935,0.059743307,0.043519975,0.12811123,0.098651224,0.156441834,0.169360753,0.044115287,0.113593798,0.038317163,0.014561688,0.133583741,0.14200048,0.153917262,0.067061165,0.253234507,0.055004821,0.078514038,0.062178789,0.05102998,0.098935191,0.026476696,0.011647072,0.10434029,0.045010414,0.086658888,0.342960227,0.10881182,0.038368366,0.033926463,0.133233146,0.017596047,0.083981802,0.005112537,0.058629276,0.113927913,0.215983781,0.344615175,0.099726583,0.055637947,0.029894422,0.055692041,0.01148216,0.010212239,0.004198463
Q8BZ03,0.062814881,0.136881951,0.170157024,0.127516199,0.09197722,0.107969809,0.119273507,0.063775666,0.066137022,0.044966021,0.008530699,0.149453605,0.114604465,0.109081086,0.090700408,0.096745729,0.092174779,0.102634556,0.081618022,0.078726022,0.045767847,0.038493481,0.12353056,0.156853961,0.053895065,0.155115092,0.138501753,0.138483353,0.054049482,0.037925821,0.051360251,0.046659155,0.043625508,0.182623313,0.194290543,0.152076321,0.117595828,0.064740015,0.025803277,0.028152942,0.024930843,0.149756451,0.033225547,0.02680492,0.068002374,0.097782372,0.191441385,0.086717514,0.131996886,0.10285523,0.039592051,0.040932056,0.051948889,0.158782121,0.029949122,0.251588491,0.098480063,0.190217949,0.101566974,0.05912859,0.07662483,0.045218747,0.02895812,0.041259345,0.050075303,0.056881587
Q8BZ20,0.091844943,0.118385718,0.116992246,0.115435216,0.049618772,0.065247237,0.103636502,0.113384378,0.101491814,0.099616347,0.024346827,0.096902231,0.110860496,0.103297469,0.086565819,0.066569991,0.106520323,0.094551312,0.086006444,0.093314476,0.118982015,0.036429424,0.136552897,0.121496572,0.108838586,0.093975604,0.082373873,0.08174307,0.070244993,0.0810557,0.113675846,0.069978985,0.040063875,0.157612889,0.161087346,0.171890039,0.089624697,0.039959472,0.112432003,0.033433216,0.055318723,0.040088527,0.065999122,0.072553968,0.098195945,0.084074778,0.149801506,0.080780368,0.053529199,0.206420632,0.031359704,0.108692058,0.129265745,0.014493211,0.043386854,0.133285481,0.115273575,0.11858941,0.072334702,0.02024632,0.15286466,0.077123234,0.08100459,0.065521959,0.087362771,0.076393298
Q8BZ98,0.143719576,0.143686128,0.092511265,0.101073946,0.083899092,0.086977106,0.092751244,0.112915733,0.087401851,0.049974903,0.005089157,0.129305129,0.109330005,0.147766824,0.063967147,0.078512915,0.101628399,0.077106375,0.112774797,0.115423508,0.062606746,0.001578156,0.139333917,0.152483542,0.084251183,0.067091695,0.090026243,0.110696012,0.089229712,0.124824454,0.093714613,0.043207481,0.005141148,0.075310094,0.067628402,0.065692163,0.064838586,0.141406721,0.086185894,0.106841444,0.099821981,0.183561217,0.10371584,0.004997658,0.079655949,0.069588289,0.119512215,0.101434037,0.085241251,0.05657211,0.086624827,0.126717917,0.043036451,0.227133604,0.004483349,0.097213496,0.099946188,0.084784324,0.206704058,0.072408832,0.106243285,0.101073466,0.181828322,0.031854466,0.012070294,0.005873269
Q8BZA9,0.103737059,0.117989984,0.129020639,0.10133133,0.079710179,0.069891709,0.075677456,0.078778548,0.091941172,0.071458312,0.080463612,0.128682627,0.110532484,0.10352014,0.10394303,0.088262194,0.076616956,0.068908838,0.083302646,0.081511184,0.082769421,0.071950478,0.128214354,0.128688507,0.102246017,0.099733644,0.094197213,0.071496879,0.065798119,0.074748156,0.082463173,0.066112401,0.086301537,0.257271679,0.144952781,0.134498087,0.057254701,0.056155024,0.060639502,0.044387926,0.057269703,0.09440326,0.05685298,0.036314356,0.248609414,0.192577027,0.152588829,0.095334856,0.073487729,0.050551454,0.024144263,0.022757551,0.03685063,0.085674123,0.017424123,0.240699017,0.114124159,0.12241499,0.145563822,0.073557706,0.057131919,0.057426015,0.052416384,0.042047195,0.020790484,0.073828309
Q8BZB2,0.031895556,0.028345636,0.062906411,0.041208318,0.077467056,0.096469801,0.13271298,0.103236421,0.052468323,0.034032639,0.339256861,0.033628709,0.020974699,0.074798041,0.082436855,0.124905068,0.086430739,0.105427351,0.124145559,0.090985641,0.041002725,0.215264613,0.036413338,0.03081537,0.161699103,0.04082276,0.098022586,0.036030526,0.168020043,0.026120888,0.063662215,0.045656506,0.292736665,0.040896139,0.035272681,0.120874347,0.054992697,0.042515577,0.027979789,0.111523255,0.154286149,0.180070136,0.054026184,0.177563045,0.039321199,0.042082334,0.14817431,0.146431594,0.046532493,0.035629628,0.085186966,0.079387103,0.040112973,0.165289089,0.171852309,0.052303653,0.039057702,0.138986946,0.089840701,0.037609303,0.038561924,0.106403736,0.182084361,0.054027288,0.0498005,0.211323887
Q8BZF8,0.062477144,0.066587493,0.054739366,0.060801989,0.090352059,0.095693279,0.109700978,0.09675702,0.086484206,0.097307214,0.179099251,0.052618446,0.069963821,0.065295536,0.095712358,0.087419605,0.089805592,0.115856473,0.100458859,0.068626439,0.077439318,0.176803553,0.064040109,0.060987296,0.075413456,0.07981024,0.075185088,0.094195727,0.103328885,0.077650281,0.087686462,0.09807616,0.183626295,0.124593431,0.105619831,0.089629304,0.077918483,0.082133971,0.084047466,0.083955748,0.095565347,0.062204144,0.062075266,0.132257009,0.113043553,0.105590605,0.087929077,0.075678041,0.071799938,0.085446186,0.103537535,0.084317495,0.057764325,0.081698702,0.133194544,0.142162524,0.122184226,0.099701779,0.09494792,0.070653397,0.07691447,0.08011686,0.079364326,0.04971547,0.061108832,0.123130196
Q8BZJ7,0.069271211,0.079345171,0.081524557,0.089885189,0.091981462,0.0861568,0.101493307,0.103949189,0.085542889,0.088978492,0.121871733,0.070683391,0.086321106,0.082733827,0.092317029,0.086510043,0.095652558,0.099964619,0.093618503,0.086972296,0.090414884,0.114811744,0.071758248,0.090711566,0.082978153,0.092196181,0.082438594,0.092797644,0.097643373,0.090050448,0.091548182,0.082555775,0.125321836,0.071782053,0.054079347,0.057960429,0.050262565,0.009881037,0.070217861,0.080054253,0.071291397,0.354022296,0.080590665,0.099858096,0.099668149,0.067423297,0.112655631,0.100279177,0.095784914,0.089505425,0.082770198,0.083626713,0.051657017,0.129514986,0.087114493,0.092949189,0.08042248,0.061124953,0.325473449,0.07344889,0.073610148,0.059505249,0.049926376,0.042279711,0.058205425,0.08305413
Q8BZQ7,0.061065672,0.095461058,0.076680199,0.076066828,0.134196114,0.047046233,0.053463146,0.068428083,0.170557112,0.183114582,0.033920974,0.052959199,0.036017293,0.068517896,0.131439426,0.09582998,0.052640192,0.042997057,0.138125427,0.103164464,0.238343316,0.039965749,0.058005491,0.060824356,0.063734914,0.133910654,0.128629541,0.055937091,0.055434385,0.063000731,0.14150448,0.206777093,0.032241264,0.049735948,0.048575361,0.051499357,0.041336895,0.041352188,0.041745088,0.0485494,0.034268997,0.163088925,0.418039842,0.061808,0.017734567,0.016521171,0.017583372,0.019042243,0.019794192,0.015229591,0.019147436,0.017598345,0.025986992,0.809563532,0.021798558,0.065227802,0.070731194,0.066960494,0.077794558,0.075364279,0.060257617,0.045137786,0.074316513,0.084178554,0.310499387,0.069531816
Q8BZW8,0.068173703,0.072890069,0.081337275,0.08179316,0.096885528,0.101957074,0.102896901,0.092391239,0.094973057,0.086847256,0.119854739,0.061970647,0.079292321,0.074669747,0.101929739,0.094084036,0.089006358,0.098693992,0.102310203,0.094862382,0.085067099,0.118113476,0.065285543,0.085269079,0.085853411,0.08728907,0.086365761,0.076990564,0.100646992,0.090085344,0.098738632,0.094501837,0.128973768,0.119993017,0.095643793,0.094422952,0.103957702,0.073500177,0.140316713,0.103216677,0.068718546,0.072099655,0.070109117,0.058021651,0.133944053,0.107239833,0.108260509,0.092890269,0.088590445,0.073565958,0.078757837,0.075275449,0.055153107,0.071878428,0.114444112,0.152193465,0.101903298,0.106464769,0.074190593,0.079436636,0.102891979,0.068964495,0.081886014,0.036084489,0.045081537,0.150902725
Q8C025,0.185754954,0.134656475,0.09353652,0.074566804,0.110800533,0.138620811,0.090153152,0.13690969,0.030361515,0.002827,0.001812545,0.239646313,0.14344324,0.080644462,0.068374926,0.125716151,0.107630437,0.032051152,0.132131149,0.060664731,0.004500988,0.005196452,0.146860192,0.118308064,0.121743107,0.079102273,0.182055988,0.074980159,0.11384915,0.097848769,0.054821576,0.004507735,0.005922986,0.081393695,0.091708871,0.098451148,0.154376809,0.139391424,0.093976038,0.039541017,0.113748038,0.180945144,0.003194798,0.003273017,0.102494274,0.099891721,0.100394088,0.136555386,0.16641054,0.100942829,0.114666428,0.122843122,0.041962847,0.012067587,0.001771177,0.043140912,0.102880071,0.113100952,0.131167552,0.19293637,0.123351431,0.110661812,0.14113245,0.035362721,0.00203027,0.004235458
Q8C050,0.144132486,0.107346157,0.12930811,0.138161273,0.05403972,0.104331372,0.056923688,0.037663835,0.107230938,0.09947029,0.021392131,0.136983619,0.114486836,0.128779905,0.104612571,0.066828011,0.06094564,0.077776483,0.050986204,0.12815577,0.110417117,0.020027843,0.099503631,0.134528183,0.116642542,0.100716102,0.109982065,0.085979192,0.055330515,0.110596243,0.123373912,0.047523472,0.015824142,0.192683929,0.054841425,0.137161188,0.04800325,0.435095609,0.027650843,0.008471113,0.010388031,0.057603928,0.013729874,0.014370812,0.253443967,0.172994853,0.178539877,0.136682811,0.118089181,0.033377812,0.012029546,0.013400816,0.012905109,0.051417224,0.017118806,0.225736786,0.165176907,0.279782185,0.041604885,0.188409172,0.022359917,0.011477815,0.017571979,0.022679424,0.013193979,0.01200695
Q8C052,0.167961065,0.079695207,0.124693944,0.102490172,0.105310461,0.033471295,0.075363334,0.084809812,0.113961734,0.099048757,0.01319422,0.067954021,0.091313656,0.098662222,0.059495321,0.124252869,0.101638014,0.104043058,0.078552043,0.155508585,0.094460343,0.024119868,0.094476976,0.081709816,0.103147694,0.134480685,0.100206531,0.046201674,0.06791756,0.100037719,0.14714086,0.087651148,0.03702934,0.099738427,0.059945202,0.045840453,0.058693168,0.004007569,0.043978695,0.042213495,0.060757667,0.319923617,0.045941042,0.218960663,0.108899251,0.098846186,0.074454437,0.060059538,0.063106824,0.028534139,0.0643214,0.085810306,0.080251834,0.296952533,0.038763553,0.156439529,0.124998782,0.149177369,0.027811623,0.029229992,0.049637872,0.046521792,0.124908051,0.213941743,0.0646754,0.012657846
Q8C0C7,0.105518288,0.091346252,0.095994143,0.083433754,0.059163684,0.066751639,0.069285688,0.089210661,0.186464759,0.147986723,0.004844411,0.131403087,0.07491712,0.070903007,0.049396151,0.063893878,0.065970004,0.034138342,0.088888963,0.273031537,0.143594804,0.003863108,0.104835233,0.088958835,0.094129166,0.087588572,0.073058963,0.054581678,0.044017302,0.141733561,0.217893552,0.089917598,0.003285539,0.097165111,0.068044596,0.104113885,0.079657188,0.029351843,0.058125383,0.083221326,0.213006603,0.120678439,0.127988991,0.018646636,0.082169678,0.08262522,0.083737929,0.087441651,0.084437717,0.071813953,0.056667516,0.143979396,0.255130369,0.032407091,0.019589479,0.095599145,0.084005002,0.093429084,0.065026971,0.099092415,0.045599171,0.055362741,0.139667594,0.243866827,0.057194957,0.021156094
Q8C0D4,0.107957494,0.088884793,0.060462481,0.244944724,0.036618777,0.204780812,0.037347898,0.039093691,0.057464063,0.053086363,0.069358905,0.085018949,0.058840596,0.184535438,0.24205802,0.057546348,0.135736597,0.031724024,0.039453917,0.047889027,0.046893147,0.070303936,0.148226612,0.161780695,0.084269473,0.078086421,0.055473295,0.180128367,0.061075523,0.035862539,0.064933032,0.075781804,0.054382237,0.13747583,0.049415303,0.05388814,0.155026509,0.056689094,0.044639262,0.045881466,0.044284821,0.263108407,0.069770573,0.079820596,0.085883788,0.047148037,0.055580973,0.24536801,0.067637277,0.052597973,0.054346962,0.062119777,0.063265608,0.210329206,0.05572239,0.226914909,0.083584422,0.078131114,0.113662785,0.075808982,0.057680358,0.058871905,0.077086805,0.06679652,0.07876808,0.08269412
Q8C0D5,0.110102775,0.132393484,0.14507636,0.108896992,0.072166767,0.066497821,0.038993184,0.083032929,0.108577297,0.099383461,0.034878931,0.127098592,0.112911591,0.12901211,0.069063864,0.078351561,0.057020737,0.057698302,0.081906737,0.128618427,0.120954297,0.037363781,0.102348334,0.127086925,0.123922052,0.09172489,0.089594856,0.073220148,0.067358362,0.093219297,0.119612289,0.089722209,0.022190638,0.177715954,0.11276173,0.096775502,0.038590359,0.215484977,0.026780993,0.004560606,0.019652011,0.279722805,0.020573488,0.007381577,0.227560429,0.130020432,0.071733557,0.108785969,0.040919551,0.024176349,0.007289742,0.014378981,0.027680643,0.339649624,0.007804723,0.23477676,0.236701023,0.215221497,0.025519119,0.14845923,0.026753704,0.007839565,0.024238987,0.042903414,0.025119984,0.012466717
Q8C0E2,0.048284815,0.059321797,0.063555807,0.065285301,0.097039713,0.132863998,0.143924695,0.208765355,0.106060829,0.043543448,0.031354244,0.061887695,0.057356909,0.071767781,0.06475826,0.086598841,0.13326134,0.12709073,0.179985719,0.148982363,0.05294295,0.015367413,0.054329782,0.052164713,0.058148111,0.06906008,0.103360565,0.128437204,0.1447657,0.210352356,0.117364122,0.037850236,0.024167133,0.049485242,0.034558228,0.04896253,0.06130833,0.111978601,0.142616791,0.188918985,0.228750843,0.093557965,0.026422781,0.013439703,0.034666239,0.048003319,0.043127968,0.059202425,0.101434754,0.139000116,0.156963855,0.259798974,0.124576308,0.022781002,0.010445039,0.0331923,0.032830459,0.04533101,0.055681283,0.074625746,0.110281312,0.129661812,0.357992334,0.139412539,0.010064985,0.010926219
Q8C0E3,0.094295202,0.111848503,0.127537673,0.125275754,0.104273219,0.076175742,0.103286972,0.08244227,0.055926125,0.065856388,0.053082152,0.128741963,0.106489198,0.147885507,0.094439763,0.090463132,0.080637359,0.057615214,0.057510031,0.098255448,0.077309172,0.060653214,0.123648317,0.098837066,0.126898627,0.092285265,0.106492254,0.119054596,0.071005288,0.070659284,0.082288107,0.055436577,0.053394618,0.134936842,0.069572737,0.075641699,0.04568814,0.02365831,0.032571508,0.093468005,0.085984396,0.061629937,0.343571884,0.033276541,0.033765426,0.086193156,0.058799086,0.051284861,0.056205594,0.022151721,0.047946979,0.058019664,0.016098305,0.500212724,0.069322484,0.175005732,0.139111716,0.133567768,0.128639672,0.086747404,0.042500622,0.070200677,0.062538394,0.022711403,0.066802596,0.072174016
